podcastID,post_total_episodes_analyzed,post_total_guests,post_urm_guests,post_female_guests,post_avg_ep_pct_female,post_avg_ep_pct_urm,post_overall_pct_urm,post_overall_pct_female
31a1b5efe0194014ac2c7c09acac49c2,3,5,0,2,41.666666666666664,0.0,0.0,40.0
31a86f05fea042c4b1f8e7170aa3f537,5,4,0,2,50.0,0.0,0.0,50.0
31b649b16e5c491496ec205598aec6cb,5,5,0,1,20.0,0.0,0.0,20.0
31c7a40d098c45e9b1b10cc77297d593,10,9,1,7,75.0,12.5,11.11111111111111,77.77777777777779
31cbc39a323d492f8f679fcc08678348,6,8,0,0,0.0,0.0,0.0,0.0
31cc296015b145ae8b31a41c330ee051,10,10,0,0,0.0,0.0,0.0,0.0
31d740f57afd491390cc2fa82e7018e9,4,8,0,5,54.166666666666664,0.0,0.0,62.5
31e6dee8331c477e836a57e5ee2a59d4,11,22,0,2,7.575757575757575,0.0,0.0,9.090909090909092
320bbb98102c4fddbae4b6f9c2429cf9,3,6,1,1,8.333333333333334,8.333333333333334,16.666666666666664,16.666666666666664
3217ba642eb044febdc2aa6b782f750d,6,4,0,4,100.0,0.0,0.0,100.0
32345d7a31e342a7bd3d0eaa0ee426e3,12,7,0,4,57.142857142857146,0.0,0.0,57.14285714285714
324aa2bcc85845e78aa686a0986d46e0,5,5,1,2,40.0,20.0,20.0,40.0
3250411ba81b45f2b2f99066c02a0302,22,20,0,1,5.2631578947368425,0.0,0.0,5.0
326ffd618c4c424ebd25f92d5ccbc0c7,11,0,0,0,0.0,0.0,0.0,0.0
3277ad47440a4380b571f5aa69cea23e,4,4,0,2,50.0,0.0,0.0,50.0
327c61b148964abb9ffdfe99747efd24,12,11,0,6,50.0,0.0,0.0,54.54545454545454
328fa17b51cd4f7e9bb8c71a1920cd25,11,11,1,7,63.63636363636363,9.090909090909092,9.090909090909092,63.63636363636363
3290d72de5854bd4b6de5caba8c0e1a2,4,4,2,2,50.0,50.0,50.0,50.0
3298c196d9314032b80b900c76de38bc,1,1,0,0,0.0,0.0,0.0,0.0
32ba6d8f68c04e8199c3e0e67a4ce705,6,5,0,3,60.0,0.0,0.0,60.0
32d6a79ff62c4d6888c1ed1fc56250a1,5,5,0,0,0.0,0.0,0.0,0.0
32da808a82da461582b9b465995590d2,20,18,0,13,72.22222222222223,0.0,0.0,72.22222222222221
32e0186c01ad43f0a81b14a6a1a1ae7a,6,6,0,3,50.0,0.0,0.0,50.0
3308d99c025243fe8f6117c39e6e8ddc,1,0,0,0,0.0,0.0,0.0,0.0
330909d8b7a5474aba5c9ac5feb1ed9a,11,12,1,8,68.18181818181819,9.090909090909092,8.333333333333332,66.66666666666666
3317935c86ae43e3818658b0d8249b7e,12,12,0,5,41.666666666666664,0.0,0.0,41.66666666666667
33293cf72c64473abc956173082c00ad,10,10,0,0,0.0,0.0,0.0,0.0
333050b58c9e443da5bd949ac759bafc,6,4,0,0,0.0,0.0,0.0,0.0
333fd3717f9549029b29aa67ac926ac2,6,6,0,3,50.0,0.0,0.0,50.0
3341669e8c9b438e91c1efd676557fa8,10,10,0,5,50.0,0.0,0.0,50.0
3342b7630524475bb32e6353e91a2f05,12,12,0,2,16.666666666666668,0.0,0.0,16.666666666666664
33436b499b76406e827844fa0d7e8178,12,13,0,11,87.5,0.0,0.0,84.61538461538461
334d3b35ca3741a788a46ace8063efef,5,5,1,2,40.0,20.0,20.0,40.0
336364dcdeb9498da69a326ba5f4cf82,8,5,0,4,80.0,0.0,0.0,80.0
33871e4ff0754fad91a6862d6581d20f,8,17,4,6,35.416666666666664,25.0,23.52941176470588,35.294117647058826
33900226aad84189ba18a2eb1d3b3f25,11,14,0,9,72.72727272727273,0.0,0.0,64.28571428571429
3390ad41a5d6494bab3ccd0942c5cc7e,2,2,0,0,0.0,0.0,0.0,0.0
3398f8e9a395449cba3deb7661d294fc,5,5,0,4,75.0,0.0,0.0,80.0
33dd0a7fbd6d47a084f88d264ccfe6c7,12,16,0,10,65.27777777777779,0.0,0.0,62.5
33e82eb50bfe45eba269a3bdd6a02dc9,4,4,0,1,25.0,0.0,0.0,25.0
33f402f715464f3685a08007a3f36e43,11,11,0,0,0.0,0.0,0.0,0.0
3425161c6e7544308bd1c8b7dbb1a4af,1,3,0,0,0.0,0.0,0.0,0.0
3459b1a890b44af9add05c5500628840,5,6,0,2,37.5,0.0,0.0,33.33333333333333
3486598436854c1a8082ef8128857e75,6,8,1,3,37.5,12.5,12.5,37.5
3490230c456c4032b44505bb8f8da741,11,11,0,4,36.36363636363637,0.0,0.0,36.36363636363637
3494339ce8fe45e0a93dbfa5fe75cb38,11,8,0,5,62.5,0.0,0.0,62.5
34be04e5383f444a85738b39ad12362b,12,16,0,1,9.090909090909092,0.0,0.0,6.25
34be9455920648c287450ec027e9383c,2,2,1,2,100.0,50.0,50.0,100.0
34ed4beeb0aa4358a5f4017947aedd5c,8,12,0,3,37.5,0.0,0.0,25.0
34f506e705c94bcabae4ab861356cc0c,12,12,0,10,83.33333333333333,0.0,0.0,83.33333333333334
3511436c52fb43ab95eef2a2804d29fa,8,8,0,0,0.0,0.0,0.0,0.0
3512b9f77dbc455ba02ee9158a819653,5,16,3,1,5.0,20.666666666666664,18.75,6.25
351e7f7728fd4d20971636af4ee91c09,3,3,0,2,66.66666666666667,0.0,0.0,66.66666666666666
352904628b3d4dacaa193a4a4310c0db,6,5,0,2,40.0,0.0,0.0,40.0
354c53fcbe2e4644a489aba8d024d891,19,23,0,13,59.64912280701754,0.0,0.0,56.52173913043478
35511474ad274021a46a09f1f6a84d96,35,28,2,4,17.46031746031746,8.333333333333334,7.142857142857142,14.285714285714285
3557e1e77b8e40aa8436196fde3205de,4,4,0,1,25.0,0.0,0.0,25.0
356801b2cddd4262a9c821ae781648e0,3,4,0,1,33.333333333333336,0.0,0.0,25.0
35897bac63024fceb880f704df1b2427,3,5,1,0,0.0,33.333333333333336,20.0,0.0
358cf07c2d694910a273a791f6cdbe4b,5,5,0,2,40.0,0.0,0.0,40.0
35903ea1967246faa87ac18b8a79c288,15,20,0,3,15.555555555555554,0.0,0.0,15.0
35a7df3da8db44aeb790d0d878b6380d,6,5,0,3,60.0,0.0,0.0,60.0
35b1d6c1edb649fcab4c8b58573c640b,4,4,1,2,50.0,25.0,25.0,50.0
35bd498ad5dc42648d93cb448d397e54,16,0,0,0,0.0,0.0,0.0,0.0
35c3b161c21a494c87b2bde590ea58c0,2,2,0,0,0.0,0.0,0.0,0.0
35c3c9bfe86f43f1871fec081b3e07fc,3,4,0,1,33.333333333333336,0.0,0.0,25.0
35d4f6b4801e423d9c7ea30caff232ef,8,3,0,1,33.333333333333336,0.0,0.0,33.33333333333333
35d52fb7e62541c88d6735fd2eaf320d,3,4,0,1,33.333333333333336,0.0,0.0,25.0
35da493a5e5143a383910de0e4e51358,3,10,0,3,28.888888888888886,0.0,0.0,30.0
35dccc56993a4d6a8f81326a87e02474,3,3,0,3,100.0,0.0,0.0,100.0
35eef1623c144362ac8ea329af7b81f4,2,2,0,2,100.0,0.0,0.0,100.0
35f1d51278b549138e2e26f500407851,3,6,0,3,61.11111111111111,0.0,0.0,50.0
35f2acbe0b764cef87abc3ee553e2eda,3,3,0,0,0.0,0.0,0.0,0.0
360472a8bd2942389e256041cf7328f3,10,11,1,3,25.0,10.0,9.090909090909092,27.27272727272727
361bb9b85c4e4e88a330edbfe362eac3,3,3,0,0,0.0,0.0,0.0,0.0
3622e009a8804d0c9335de953fcca7ba,3,3,0,2,66.66666666666667,0.0,0.0,66.66666666666666
3626b0e6ea1e47c3bfe7aa62d555d5ba,6,0,0,0,0.0,0.0,0.0,0.0
362d4bece81c4186b54faa41ce915f63,8,3,0,0,0.0,0.0,0.0,0.0
363099350685403e9ac6c342d2d397f8,28,28,15,0,0.0,55.55555555555556,53.57142857142857,0.0
3631f4ad9e9a497bb3c89e61415ef6b6,2,2,1,1,50.0,50.0,50.0,50.0
365701471c374fac969f17a001f104d8,5,4,0,0,0.0,0.0,0.0,0.0
365747d39e3e4410874fbea48b0f3e88,12,11,1,10,88.88888888888889,11.11111111111111,9.090909090909092,90.9090909090909
3659d21e67c84ada95018de8914c4ef7,2,4,0,4,100.0,0.0,0.0,100.0
365f8264e9fe45f38774b815ea2e4973,7,7,0,3,42.857142857142854,0.0,0.0,42.857142857142854
366d71a3a65446ed8c9634392e75322e,10,2,0,0,0.0,0.0,0.0,0.0
366f59fd2ea149ba981e6498ca3842e4,12,12,2,6,45.45454545454545,13.636363636363637,16.666666666666664,50.0
36758b3edfff4f7fa3e0ad4b487698b5,5,6,0,2,30.0,0.0,0.0,33.33333333333333
36785ef64fda4017baa33885533e1c8d,17,37,0,10,27.941176470588232,0.0,0.0,27.027027027027028
367a51967f9d4e42a865c87f36d5f64c,7,7,0,0,0.0,0.0,0.0,0.0
367d32017d424d488d091d8012881eda,52,16,0,2,12.12121212121212,0.0,0.0,12.5
36826ebcd1114adf94fef11cd9368b92,24,29,0,5,20.58823529411765,0.0,0.0,17.24137931034483
3687fd84cb00402091054b0f55d08796,3,4,0,0,0.0,0.0,0.0,0.0
36c06df8902147d8ba98f2515b755e10,10,8,0,2,25.0,0.0,0.0,25.0
36cb38ee5b1540cbb3798ec5d447aaa1,11,12,2,3,27.272727272727273,13.636363636363637,16.666666666666664,25.0
36ce6d5c586c4059b9a84861cfbb6e21,5,2,0,2,100.0,0.0,0.0,100.0
36ebe3861ddc4d51a103b18740d433eb,1,2,0,0,0.0,0.0,0.0,0.0
36ecd496160c4f3bab7c9d2146d15895,13,18,0,10,58.333333333333336,0.0,0.0,55.55555555555556
37056152fa3741dd960411fcfd01123e,11,4,0,4,100.0,0.0,0.0,100.0
3705688f19f548629c7e3ac2e52563e5,12,24,0,14,83.33333333333333,0.0,0.0,58.333333333333336
37059eb0fdd1492094f85a4aeabc96e5,10,6,0,1,8.333333333333332,0.0,0.0,16.666666666666664
37063f199e854357bf24b068cc239a5d,4,4,1,2,50.0,25.0,25.0,50.0
3713fae037cd4ac09da50d67698e7b96,2,2,0,0,0.0,0.0,0.0,0.0
372b265e4db94761a12ecf592211f6df,2,2,1,2,100.0,50.0,50.0,100.0
3744b3e02b0e470aaf7473e3af71323e,5,6,0,1,20.0,0.0,0.0,16.666666666666664
374e3b299e064a2493312cb3060f68b9,20,3,0,0,0.0,0.0,0.0,0.0
375d4ba74acd48d0a9e733b3f2aa17c2,4,4,0,4,100.0,0.0,0.0,100.0
37a58158cbc54f779d5d2bad01306947,6,7,0,4,81.25,0.0,0.0,57.14285714285714
37c697426e39453abcd110e53362049a,5,5,0,0,0.0,0.0,0.0,0.0
37df238817bd44089c2e1d47d265280d,5,2,1,1,50.0,50.0,50.0,50.0
37e8c31c203e46739aabb37c069c0859,1,0,0,0,0.0,0.0,0.0,0.0
37eaf5f44f9d49e49b50069b55300040,13,13,10,5,38.46153846153846,76.92307692307692,76.92307692307693,38.46153846153847
37f367ab5f3046b892c5b15c8c7bf4bf,12,11,1,4,37.5,6.25,9.090909090909092,36.36363636363637
37f87e7e625b4466816d424b4c90b9c3,12,12,1,4,33.333333333333336,8.333333333333334,8.333333333333332,33.33333333333333
37f8e89731cd4ceabad2ac206f4c80ba,19,19,0,15,77.77777777777777,0.0,0.0,78.94736842105263
3804e0061426495491b30a7e27a69b63,55,57,1,30,52.72727272727273,1.8181818181818181,1.7543859649122806,52.63157894736842
381749473add4c4db8a44225ab8fb1c6,4,5,0,0,0.0,0.0,0.0,0.0
382898b8c5c74e6680fcb7bdeaf813e0,10,8,2,0,0.0,33.333333333333336,25.0,0.0
383548e2b1d74a76bc27dfed4a01b1cb,2,2,0,2,100.0,0.0,0.0,100.0
3871d2b496ad49538bfb513254becc6a,14,27,0,3,18.055555555555557,0.0,0.0,11.11111111111111
388d8968b8db4baf95ec6a9131fb6417,5,7,1,7,100.0,10.0,14.285714285714285,100.0
3891c038e1974fb7841eaab9da8a866e,3,6,0,2,27.777777777777775,0.0,0.0,33.33333333333333
38be987e75564d37b9143f95589b1ef1,5,0,0,0,0.0,0.0,0.0,0.0
38ca88f7e95b45bf9461f5ed34577e9c,4,2,0,2,100.0,0.0,0.0,100.0
38cc54633dc0487d9b96347db13e7846,24,23,0,0,0.0,0.0,0.0,0.0
38d9fdc5155b46f1aefcebfd67d9bb0d,1,2,0,0,0.0,0.0,0.0,0.0
38e392377c7e4bcba492d3ac1e523b5a,6,9,0,8,91.66666666666667,0.0,0.0,88.88888888888889
38f41c5f268d4b779d138f2f432eb057,36,1,1,0,0.0,100.0,100.0,0.0
38fe0954fd674c24bc4a35040c0f077a,3,3,0,1,33.333333333333336,0.0,0.0,33.33333333333333
391c07a721204f818a454f06864e52bb,2,2,0,0,0.0,0.0,0.0,0.0
391f773fb61e4dd8bec05a293ce1d5e8,1,4,0,4,100.0,0.0,0.0,100.0
39237bbeeb28425abe5446d339a5d92c,2,2,0,0,0.0,0.0,0.0,0.0
3938f1c4575e4a289e2c80fd814bbf87,1,1,0,0,0.0,0.0,0.0,0.0
3940087b08e7408589e847f0cf981b22,12,13,13,0,0.0,100.0,100.0,0.0
3941778343a74c6aa595df67fadf93d2,4,4,1,4,100.0,25.0,25.0,100.0
39553d49c71c4f34a4418962144880fa,13,13,0,11,84.61538461538461,0.0,0.0,84.61538461538461
395c0a0f7e5046e1b4586b72597423bf,2,9,0,1,8.333333333333332,0.0,0.0,11.11111111111111
3960bd599fd645fe9b626341ecd96d39,4,6,0,2,37.5,0.0,0.0,33.33333333333333
3962f7777d184151bc7083db3e8fc528,7,0,0,0,0.0,0.0,0.0,0.0
398d4be1ea77421f93dccee9a86e2153,31,66,2,10,19.002932551319645,6.451612903225806,3.0303030303030303,15.151515151515152
398fde15e42c44a7bcda9239d8542a01,2,2,0,1,50.0,0.0,0.0,50.0
39a3d44092744f45a99d373dad1867b4,5,5,1,1,20.0,20.0,20.0,20.0
39abfa0720764d7d89cb51cfdedbdd76,5,5,0,5,100.0,0.0,0.0,100.0
39b76ebb1b2e4bbb9f2c5d642aeb5394,11,7,0,7,100.0,0.0,0.0,100.0
39de6b062e7a45ffbcd538e8e7122650,5,4,0,2,50.0,0.0,0.0,50.0
39e92de85eea42efac63d3b66b6cd5bf,16,11,1,6,55.0,5.0,9.090909090909092,54.54545454545454
39eb7c5036824684a14079381f7c4a94,11,11,2,8,72.72727272727273,18.181818181818183,18.181818181818183,72.72727272727273
39ec9154be6b410bbbbdfa09e9d495ac,2,3,0,3,100.0,0.0,0.0,100.0
39f18b5ebfee452d93358b85921f7aeb,2,2,0,1,50.0,0.0,0.0,50.0
39f5170c57684a52ada1d4b9fba08e3a,1,2,0,0,0.0,0.0,0.0,0.0
3a0423295bfc4078985db832e875b246,5,5,0,2,37.5,0.0,0.0,40.0
3a10ab4ab25f4793b6ef06e25052a7a6,10,12,0,9,72.22222222222223,0.0,0.0,75.0
3a12915fcbe44c398aac466258dc2f87,4,5,1,0,0.0,25.0,20.0,0.0
3a2ae07f92e54b6194d32bc4fefc9d8e,12,12,2,3,25.0,16.666666666666668,16.666666666666664,25.0
3a2f9047f9fd4d739c55ee44d2f3ada2,8,10,1,4,41.666666666666664,12.5,10.0,40.0
3a43b2c96d35443da9afdbf390bdb139,15,13,0,7,70.0,0.0,0.0,53.84615384615385
3a4966e140f14846b03ea186672ac0cb,11,15,2,8,63.63636363636363,9.090909090909092,13.333333333333334,53.333333333333336
3a50aff3d77d46cfa04df7b0df4f203d,11,5,0,1,20.0,0.0,0.0,20.0
3a52583f00a84a1daf6f068b9fc7732c,8,4,0,0,0.0,0.0,0.0,0.0
3a5a051dbe4640dfa0025406dc19669b,6,7,1,3,41.666666666666664,16.666666666666668,14.285714285714285,42.857142857142854
3a5a0ec3e3754545a9aecd580c923f35,10,6,1,6,100.0,16.666666666666668,16.666666666666664,100.0
3a95b40d5010484481aaa299cc809f32,3,3,0,1,33.333333333333336,0.0,0.0,33.33333333333333
3a9996149dd44da69fdcfb6709e387f7,2,3,0,2,50.0,0.0,0.0,66.66666666666666
3aa351f282ec4aa59c09b631e8dc09c8,6,6,0,2,33.333333333333336,0.0,0.0,33.33333333333333
3ab9921cb23b48e08a35e911c2a208c6,3,3,0,0,0.0,0.0,0.0,0.0
3abeda9248f94ff0b4376c8c31de7036,7,4,0,1,25.0,0.0,0.0,25.0
3aca169896254c89a515c5afac0458ca,7,11,1,4,42.857142857142854,14.285714285714286,9.090909090909092,36.36363636363637
3ae5136583fc45fdafbe5305ec7a67fa,8,2,0,1,50.0,0.0,0.0,50.0
3aef60a17545488aaf9768e6926af4d0,7,16,1,15,85.71428571428571,14.285714285714286,6.25,93.75
3b04638566de4620978e5b4e475d0862,5,5,0,4,80.0,0.0,0.0,80.0
3b0aa4245e734268bcc1772310d6bb9f,7,7,2,0,0.0,28.571428571428573,28.57142857142857,0.0
3b1038a64b4c45fbaf6b49b384601390,3,1,0,0,0.0,0.0,0.0,0.0
3b1493b9cf1d48938bb357ec7276eba5,3,2,0,0,0.0,0.0,0.0,0.0
3b154aeccdf64d48805a678809c2e4d0,1,2,0,0,0.0,0.0,0.0,0.0
3b1be848b5224887a6338f65d3d32d3c,8,8,1,4,50.0,12.5,12.5,50.0
3b31a639eae94b749f4f447fb9edfb81,2,3,0,0,0.0,0.0,0.0,0.0
3b338dee2e014614bd7bf3fe184bb83e,1,1,1,0,0.0,100.0,100.0,0.0
3b3dd2b7f5cf448ca809b486014be812,10,5,0,0,0.0,0.0,0.0,0.0
3b5998eb78e5465080f526dd64158b81,6,6,0,2,33.333333333333336,0.0,0.0,33.33333333333333
3b62343e76174b318a9ae6e83f510c2e,8,11,0,1,12.5,0.0,0.0,9.090909090909092
3b76671063ef4edebf4c1e60df63b0ea,12,18,4,10,54.166666666666664,25.0,22.22222222222222,55.55555555555556
3b8518e9d7a241bba78918e57cd6cc9e,10,9,1,2,22.22222222222222,11.11111111111111,11.11111111111111,22.22222222222222
3b898637f66f4ed7ab524c3f67c22f96,9,4,0,1,25.0,0.0,0.0,25.0
3ba5b523a86e41708167c70551a7030f,11,7,0,1,14.285714285714286,0.0,0.0,14.285714285714285
3ba8280f605646e09769b91e9a72cb64,28,199,0,16,12.224179329442489,0.0,0.0,8.040201005025125
3bb1b6a7edcd4ec1b58e0706f688ad24,8,4,0,0,0.0,0.0,0.0,0.0
3bb35a1b180248dbb4c7437caa668424,2,2,0,2,100.0,0.0,0.0,100.0
3bba352edc754f818d84820b1e4dce65,1,1,0,0,0.0,0.0,0.0,0.0
3be9caec2b104885a6477a7e7afa0d37,6,16,2,3,18.055555555555554,13.888888888888888,12.5,18.75
3bec8f738fd64e78b5c6d424d1676d44,2,2,0,0,0.0,0.0,0.0,0.0
3bf3d82147644998a73576cfda99e6ec,6,9,0,1,16.666666666666668,0.0,0.0,11.11111111111111
3c00a2f7bae646d99501b282bb594672,3,1,0,1,100.0,0.0,0.0,100.0
3c043efe4bf74d4792dfbf9dc0bc0c80,6,10,0,4,53.333333333333336,0.0,0.0,40.0
3c0473015b214b5db6aacba1e4b37801,12,24,0,8,41.66666666666666,0.0,0.0,33.33333333333333
3c04f70524c44791b9d2676eda2b036f,4,4,0,2,50.0,0.0,0.0,50.0
3c0905d905f149f190af2e945df84cf8,2,2,0,1,50.0,0.0,0.0,50.0
3c5de1ef0ab449078ee3e86a4401bcb2,2,2,1,2,100.0,50.0,50.0,100.0
3c6ccdd72eb44222a64e60226545693c,5,7,3,2,40.0,50.0,42.857142857142854,28.57142857142857
3c7259f316d44183ab6b3068cf891cac,9,3,0,2,66.66666666666667,0.0,0.0,66.66666666666666
3c7c465646cc474dad59ec3326da5b7c,1,2,0,1,50.0,0.0,0.0,50.0
3c80ae2f213b4e2eac2048361d5f0779,10,11,0,4,38.888888888888886,0.0,0.0,36.36363636363637
3cc7aca1c7084c1d88010e22e38bf6d2,2,2,0,0,0.0,0.0,0.0,0.0
3cca12a148f8469895bcc5e4f3320b0d,1,1,0,0,0.0,0.0,0.0,0.0
3cd788425562462f9762fbb49e78183b,7,7,0,2,26.666666666666664,0.0,0.0,28.57142857142857
3cdfdef395a84a6382bbccfa6dcace11,2,2,2,2,100.0,100.0,100.0,100.0
3ce3d8ba643543258373fb701e804153,3,3,0,0,0.0,0.0,0.0,0.0
3ce91fd77d5945389be877acd54d662c,13,13,0,1,7.6923076923076925,0.0,0.0,7.6923076923076925
3cf0481025af4e31bcc6f0c6c9958064,5,5,0,0,0.0,0.0,0.0,0.0
3cfa0e6b14f74c58aebaec48c8283164,6,23,2,3,3.1578947368421053,2.1052631578947367,8.695652173913043,13.043478260869565
3d07c1c1cc4c49a1beb12619f6207f97,7,7,0,5,71.42857142857143,0.0,0.0,71.42857142857143
3d0b69b92dea4e5e8496bcdaa3d4802e,12,14,0,3,20.833333333333332,0.0,0.0,21.428571428571427
3d1143e2b10d4af99f22cdb2137ea8d8,5,4,0,1,25.0,0.0,0.0,25.0
3d180df690a343cd8a12d68d1f5fa074,11,9,0,6,66.66666666666667,0.0,0.0,66.66666666666666
3d1fa89baf37406ba6f69de12ffef0b7,12,12,0,4,33.333333333333336,0.0,0.0,33.33333333333333
3d25d91083cc4c89b26e7fad6573cec3,1,1,1,0,0.0,100.0,100.0,0.0
3d28212b82ed4a0fa01724749977baf2,9,9,0,9,100.0,0.0,0.0,100.0
3d32c76bb3d141d2aeba662ff0f5cb15,4,3,0,0,0.0,0.0,0.0,0.0
3d65128bec954da388fb4a933ebbd086,5,3,0,2,66.66666666666667,0.0,0.0,66.66666666666666
3d77054c84d3474fb32a486d0a922a13,13,14,0,8,62.5,0.0,0.0,57.14285714285714
3d8b7394f92044edabdb4159f82ce6d8,7,7,0,2,28.571428571428573,0.0,0.0,28.57142857142857
3db0abc1e55d4c61a3a541b958a0464b,8,10,3,3,20.833333333333332,29.166666666666664,30.0,30.0
3dc300685d444a34bb54c274d9eeb7c8,6,6,0,0,0.0,0.0,0.0,0.0
3dcf8fd2346f4b11a616a68479734168,36,19,1,4,32.0,3.333333333333333,5.263157894736842,21.052631578947366
3dd095242cb64a07817e0392966b3720,11,7,0,2,41.666666666666664,0.0,0.0,28.57142857142857
3dee0907f6c84669995483dfeb8c1b90,10,7,0,2,28.571428571428573,0.0,0.0,28.57142857142857
3df7bcec021f4f0f9fbebf16620be851,10,10,1,9,90.0,10.0,10.0,90.0
3dfabaaec3284b1183d9226410b86aa5,29,32,0,6,20.689655172413794,0.0,0.0,18.75
3e0a1014901b441f8bd89869af30f32c,4,4,0,3,75.0,0.0,0.0,75.0
3e1296308bc8406987a1304be37fc4e3,3,3,0,3,100.0,0.0,0.0,100.0
3e18e590db79438681c3f381a85c9499,2,3,0,0,0.0,0.0,0.0,0.0
3e1ce2d9b9e647f6aa970043c6b33bed,17,18,1,3,13.333333333333334,6.666666666666667,5.555555555555555,16.666666666666664
3e242a9e6e204c60b086fb3cd166f68a,3,3,1,2,66.66666666666667,33.333333333333336,33.33333333333333,66.66666666666666
3e2785da451d4f059435aaa9d1b3f535,12,12,1,4,33.333333333333336,8.333333333333334,8.333333333333332,33.33333333333333
3e30c58c174741338a4a1cc99469a2c2,24,31,0,1,4.545454545454546,0.0,0.0,3.225806451612903
3e319de43b0f4719aa53b7d192e1dfae,3,3,0,3,100.0,0.0,0.0,100.0
3e48bf22f2724774a4d6a11159bdd82e,6,2,0,0,0.0,0.0,0.0,0.0
3e5626384cb74b3aa905a0c2393d4930,9,13,1,0,0.0,5.0,7.6923076923076925,0.0
3e5ac9e90c904332af9a6b5cd727ad2d,4,4,1,2,50.0,25.0,25.0,50.0
3e6330162608401eb72b1b1aa62d1808,5,6,0,4,70.0,0.0,0.0,66.66666666666666
3e6dcb744cf8413283af6d37227cd7b8,6,8,6,5,66.66666666666667,75.0,75.0,62.5
3e6e83068657450a9b7037a19d80c03d,11,14,0,8,59.09090909090909,0.0,0.0,57.14285714285714
3e70c42fe7494b7c9cef3781fc5c1488,4,13,12,13,100.0,75.0,92.3076923076923,100.0
3e8fea31b7ba457c9889a67ccd1fc2c3,11,14,2,12,85.0,20.0,14.285714285714285,85.71428571428571
3ea28f4a454840419f31a5d6784707c6,10,13,0,9,81.25,0.0,0.0,69.23076923076923
3eb1f727cd19486e9a9083a89df7aece,5,5,2,5,100.0,25.0,40.0,100.0
3ec22e63f51647409d1a00c38d510b1e,3,1,0,1,100.0,0.0,0.0,100.0
3ec5f154a0db403a9ba8cc7eea312bdd,7,6,0,4,66.66666666666667,0.0,0.0,66.66666666666666
3ed1bc0df3fa4d4fafb28c30c28b6359,25,20,0,2,13.333333333333334,0.0,0.0,10.0
3ee12812695049ee924ed1785b318523,15,12,0,5,41.666666666666664,0.0,0.0,41.66666666666667
3ef9efba62064cbebfb6bc4bb047f15b,6,9,3,1,5.0,30.0,33.33333333333333,11.11111111111111
3f03b081ee2b4a87846b88dcd50afff1,5,5,1,2,40.0,20.0,20.0,40.0
3f07cbf83ba742508e6d71d730571b90,6,5,2,2,40.0,40.0,40.0,40.0
3f08cf2844b04b8d8f1818fb37283bab,24,25,2,11,45.833333333333336,8.333333333333334,8.0,44.0
3f3f5e4b26cc46bba6886fa499b260ad,6,6,0,0,0.0,0.0,0.0,0.0
3f402fe231bc4dd29838913ce18f4964,63,52,0,0,0.0,0.0,0.0,0.0
3f4e26d37aba4ce79f662f95b87dae32,12,6,0,0,0.0,0.0,0.0,0.0
3f5eae1b6f5f46e1b898562a8bfc7e53,3,6,0,2,33.333333333333336,0.0,0.0,33.33333333333333
3f6ce02435e44eea9fd76ac650ee1c49,11,2,0,1,50.0,0.0,0.0,50.0
3f6e4c6a53974301b864ed39c74be92e,8,8,0,0,0.0,0.0,0.0,0.0
3f7bfcddd3b54de9a509bea210db02af,10,10,0,2,20.0,0.0,0.0,20.0
3f7d8edc75f645c4a127bb377e615f85,5,5,5,5,100.0,100.0,100.0,100.0
3f85ef469c4f46329e348b9e853d2268,11,11,0,4,36.36363636363637,0.0,0.0,36.36363636363637
3f8d54ecada84f4281c4948c23906eda,33,27,4,8,35.78431372549019,16.176470588235293,14.814814814814813,29.629629629629626
3f92262b07e540e883e306229574f3e7,11,6,0,4,80.0,0.0,0.0,66.66666666666666
3f95cba1a74047b1b26cef4dd4f0db3e,10,11,0,6,64.28571428571429,0.0,0.0,54.54545454545454
3fa1d8ee71e448aaac9bb5d1ebaadb0b,11,12,1,1,4.545454545454546,4.545454545454546,8.333333333333332,8.333333333333332
3fb53d6115bc40ff81cf379a6898a20b,5,5,0,5,100.0,0.0,0.0,100.0
3fd684ad4e4944e0920d0878eee656b4,3,3,1,1,50.0,25.0,33.33333333333333,33.33333333333333
3fe8d65645604815bad2a3a656ee46b9,12,9,0,2,33.333333333333336,0.0,0.0,22.22222222222222
3ff75dc83a4f44caa1f8de2fa5e9ca62,7,6,0,2,33.333333333333336,0.0,0.0,33.33333333333333
4002b39c5648463992fe7cf99a2fd88e,11,14,2,4,42.857142857142854,28.571428571428573,14.285714285714285,28.57142857142857
40161ea81f93499db7cad631e9bc4464,7,7,1,2,28.571428571428573,14.285714285714286,14.285714285714285,28.57142857142857
401d771e64524d3085da19ed311f42bb,8,8,0,2,25.0,0.0,0.0,25.0
401ed27e31cc4e95ad548b27d00372dc,6,3,0,2,75.0,0.0,0.0,66.66666666666666
404d3b50ca204c0eb5d8fc0881f17986,6,5,0,0,0.0,0.0,0.0,0.0
405275d664c04eb7a72a32d077dee39f,6,8,0,3,33.333333333333336,0.0,0.0,37.5
40564862c61e43b18b08aa52988d2811,6,5,0,3,60.0,0.0,0.0,60.0
4060f07c05ee4e86b15473fbea45d063,9,11,0,7,62.96296296296296,0.0,0.0,63.63636363636363
4069631fadf7422c9c389433b9b776ee,10,8,0,8,100.0,0.0,0.0,100.0
